"Longitude","Latitude","Parameter.Name","level"
-122.399044,37.765946,"pm25",10.073654
-87.075307,37.780776,"pm25",10.178512
-122.282347,37.814781,"pm25",12.771176
-87.46375,37.8712,"pm25",10.619266
-122.026154,37.936013,"pm25",7.588796
-121.268523,37.950741,"pm25",16.79613975
-122.356811,37.9604,"pm25",12.008889
-122.520004,37.97231,"pm25",10.822535
-87.532289,37.974436,"pm25",10.55
-87.55802,37.974465,"pm25",10.689916
-87.577856,38.013248,"pm25",10.669664
-85.89804,38.06091,"pm25",11.222562
-84.49761,38.06503,"pm25",9.335897
-88.624943,38.082155,"pm25",9.096739
-122.237976,38.102507,"pm25",10.7160885
-94.731988,38.135882,"pm25",8.270085
-86.983214,38.167523,"pm25",10.20339
-89.788459,38.176278,"pm25",9.083937
-85.77935,38.19113,"pm25",10.185455
-120.681567,38.201852,"pm25",9.176791
-85.65452,38.22876,"pm25",10.364311
-85.81566,38.23319,"pm25",10.559835
-82.9881,38.23887,"pm25",7.49115
-104.597613,38.276099,"pm25",6.507627
-85.740153,38.277675,"pm25",11.432764
-85.834167,38.308056,"pm25",10.0070493333333
-122.296189,38.310942,"pm25",11.717847
-86.92916,38.391443,"pm25",10.912931
-85.664167,38.393833,"pm25",9.504132
-122.710169,38.443503,"pm25",8.438218
-90.39854,38.448633,"pm25",9.788344
-82.64041,38.45934,"pm25",9.116102
-82.659301,38.508114,"pm25",9.126891
-90.263711,38.542551,"pm25",10.776081
-121.458499,38.556326,"pm25",9.16782866666667
-121.492981,38.558228,"pm25",10.111765
-76.140449,38.587635,"pm25",7.194135
-90.160477,38.612034,"pm25",10.382692
-121.368014,38.613779,"pm25",11.3639551666667
-90.281144,38.631057,"pm25",9.627457
-75.612688,38.644476,"pm25",8.3277865
-90.350463,38.650259,"pm25",11.331129
-90.189868,38.656479,"pm25",11.310756
-90.198646,38.656498,"pm25",10.567475
-121.73269,38.66121,"pm25",7.191228
-121.164457,38.683304,"pm25",7.754545
-90.144763,38.700632,"pm25",11.9457635
-90.139675,38.704534,"pm25",10.9428425
-121.266312,38.745726,"pm25",7.431034
-82.917,38.754595,"pm25",9.15951
-94.57997,38.75976,"pm25",9.151553
-76.74417,38.81194,"pm25",7.747
-94.746424,38.838575,"pm25",7.238614
-104.828564,38.848014,"pm25",6.010656
-90.105851,38.860669,"pm25",10.908547
-77.0325,38.880833,"pm25",8.261905
-76.952778,38.897222,"pm25",9.295775
-119.732507,38.897557,"pm25",14.3033453333333
-90.143168,38.903085,"pm25",9.854167
-77.013178,38.921847,"pm25",9.90016566666667
-121.09959,38.93568,"pm25",6.03575933333333
-94.687013,38.974457,"pm25",7.94661
-75.555185,38.984749,"pm25",8.0086655
-86.99012,38.985578,"pm25",9.758678
-122.281803,39.021221,"pm25",7.391291
-84.47445,39.021881,"pm25",9.530769
-95.711275,39.024265,"pm25",8.433058
-122.92229,39.0327,"pm25",3.932787
-94.694816,39.046314,"pm25",6.95
-94.450513,39.047911,"pm25",7.521714
-76.878333,39.055277,"pm25",8.500195
-108.561173,39.063798,"pm25",8.930159
-94.570796,39.104758,"pm25",10.039356
-84.55117,39.10492,"pm25",11.491304
-90.32408,39.110539,"pm25",9.111458
-77.106944,39.114444,"pm25",8.081792
-94.635605,39.117219,"pm25",8.8218045
-84.50404,39.12886,"pm25",10.56273
-121.618549,39.138773,"pm25",8.20254
-119.7661,39.1447,"pm25",9.81347533333333
-123.20655,39.15047,"pm25",7.554118
-75.518056,39.155,"pm25",8.036975
-86.504762,39.159383,"pm25",8.7343255
-76.627933,39.169533,"pm25",9.127586
-84.47898,39.19433,"pm25",11.6928995
-122.017728,39.202935,"pm25",7.048148
-84.69086,39.21494,"pm25",10.526667
-121.056591,39.234331,"pm25",5.822807
-84.36612,39.2787,"pm25",10.088235
-76.546861,39.28777,"pm25",9.436842
-76.604722,39.298056,"pm25",10.243827
-94.376623,39.30309,"pm25",8.808564
-75.7972,39.3052,"pm25",8.889752
-76.474444,39.310833,"pm25",9.423009
-104.745221,39.332928,"pm25",5.333333
-84.5666,39.33839,"pm25",10.705085
-120.171291,39.338504,"pm25",8.0106585
-76.68538,39.34465,"pm25",8.568966
-74.431004,39.36326,"pm25",8.553153
-76.296667,39.41,"pm25",9.64564
-123.35264,39.41174,"pm25",10.661963
-81.908827,39.442165,"pm25",8.045614
-76.631261,39.462024,"pm25",8.489886
-74.448736,39.464872,"pm25",7.255462
-84.394952,39.472436,"pm25",13.218487
-84.407675,39.478849,"pm25",11.036364
-87.401398,39.48615,"pm25",10.3671944
-84.3543,39.4938,"pm25",11.114167
-119.807717,39.525083,"pm25",9.41617711111111
-119.784982,39.532004,"pm25",10.8606473333333
-105.070358,39.534488,"pm25",5.609917
-119.746761,39.540917,"pm25",11.7473556666667
-75.730833,39.551111,"pm25",7.775701
-77.721639,39.565582,"pm25",9.24188
-75.610738,39.577797,"pm25",8.564019
-105.019526,39.604399,"pm25",6.809917
-75.761299,39.691962,"pm25",9.246364
-75.86,39.701111,"pm25",9.929942
-79.012,39.70595,"pm25",8.408949
-75.558056,39.739444,"pm25",10.1080485
-94.858584,39.741694,"pm25",10.775312
-86.166464,39.744993,"pm25",11.655
-104.987625,39.751184,"pm25",8.26518933333333
-86.115415,39.758855,"pm25",10.965517
-84.187678,39.760659,"pm25",10.5346605
-75.491944,39.761111,"pm25",8.67193
-121.84162,39.761538,"pm25",10.15375
-86.12202,39.774979,"pm25",10.908696
-105.00518,39.77949,"pm25",7.315574
-86.214628,39.788903,"pm25",13.8469136
-120.471667,39.808333,"pm25",9.665957
-83.88705,39.80834,"pm25",9.8178465
-86.114469,39.811097,"pm25",11.62587225
-120.47069,39.81336,"pm25",14.5805433333333
-104.937438,39.826007,"pm25",8.3299415
-75.284723,39.830806,"pm25",9.143333
-89.644164,39.831921,"pm25",9.8065035
-75.768242,39.834461,"pm25",10.354658
-75.3725,39.835556,"pm25",11.139881
-84.72049,39.83562,"pm25",9.647899
-88.925594,39.866834,"pm25",9.732203
-109.097302,39.868622,"pm25",4.6397815
-77.30968,39.92002,"pm25",10.413569
-75.186921,39.922867,"pm25",11.436633
-82.98104,39.92845,"pm25",10.354487
-83.80949,39.92882,"pm25",10.086607
-75.125291,39.934446,"pm25",10.480357
-120.938821,39.937099,"pm25",9.542718
-75.165206,39.944651,"pm25",10.242846
-75.142224,39.960061,"pm25",10.415302
-76.699444,39.965278,"pm25",9.66614666666667
-75.050008,39.989036,"pm25",8.946087
-75.080833,39.991389,"pm25",10.7323345
-74.170447,39.994908,"pm25",8.089266
-82.99344,39.99875,"pm25",10.072269
-75.09778,40.008889,"pm25",9.172646
-85.523455,40.009525,"pm25",9.418333
-105.263382,40.021097,"pm25",6.019008
-75.002405,40.035985,"pm25",9.5258745
-76.283333,40.046667,"pm25",11.1629293333333
-88.372549,40.052242,"pm25",9.691525
-82.81552,40.0845,"pm25",9.838187
-108.761389,40.086944,"pm25",9.103652
-82.959773,40.0877,"pm25",9.818182
-74.882222,40.107222,"pm25",11.1046075
-75.309167,40.112222,"pm25",9.161493
-88.240553,40.123886,"pm25",9.898958
-85.652184,40.125703,"pm25",10.0961205
-111.660502,40.136336,"pm25",11.161538
-79.902222,40.146667,"pm25",10.617919
-105.100856,40.164576,"pm25",7.04918
-122.227138,40.1678,"pm25",4.659357
-80.261389,40.170556,"pm25",10.080011
-85.387999,40.201141,"pm25",9.752101
-104.82405,40.209387,"pm25",7.153043
-74.763167,40.222411,"pm25",9.069602
-77.18675,40.246528,"pm25",11.2502685
-76.846988,40.246992,"pm25",12.5211035
-111.663056,40.253611,"pm25",11.564756
-80.243995,40.268963,"pm25",8.507508
-79.885331,40.294341,"pm25",9.337931
-79.505667,40.304694,"pm25",10.715594
-78.915,40.309722,"pm25",11.926087
-74.87266,40.31239,"pm25",8.319643
-80.607945,40.319511,"pm25",7.62
-80.6063,40.32207,"pm25",11.4703125
-79.868062,40.323768,"pm25",11.753967
-76.383447,40.337328,"pm25",11.234211
-111.713611,40.341389,"pm25",12.197846
-80.61558,40.36644,"pm25",10.340555
-80.169943,40.375644,"pm25",8.871429
-75.9686,40.38335,"pm25",11.6326925
-91.391012,40.400959,"pm25",10.725455
-79.860973,40.402328,"pm25",11.162162
-104.70693,40.414877,"pm25",7.196667
-86.8525,40.431639,"pm25",11.224596
-80.420833,40.445278,"pm25",9.5372205
-79.960757,40.46542,"pm25",9.608511
-74.422403,40.472825,"pm25",7.988596
-80.071337,40.499767,"pm25",10.222321
-88.996896,40.518735,"pm25",9.187255
-78.370833,40.535278,"pm25",12.221098
-112.299618,40.543309,"pm25",7.224771
-122.380258,40.549577,"pm25",5.982143
-105.079693,40.571288,"pm25",6.8
-74.276174,40.603943,"pm25",9.116949
-80.021669,40.606624,"pm25",8.684211
-79.727664,40.617488,"pm25",9.623077
-75.341111,40.628056,"pm25",11.5512875
-74.13719,40.63307,"pm25",7.705769
-74.208365,40.64144,"pm25",10.7048106666667
-75.404397,40.645889,"pm25",9.902006
-74.213889,40.673406,"pm25",9.083621
-92.006318,40.695078,"pm25",8.1425
-89.584737,40.697007,"pm25",9.435609
-75.180525,40.699207,"pm25",8.476724
-112.094722,40.708611,"pm25",9.366379
-73.99518,40.71436,"pm25",9.559615
-124.20139,40.71528,"pm25",6.0495675
-73.94771,40.71961,"pm25",9.215789
-74.192892,40.720989,"pm25",8.715254
-74.05229,40.725454,"pm25",9.7048535
-73.98446,40.73,"pm25",11.225664
-73.82153,40.73614,"pm25",8.336637
-111.872222,40.736389,"pm25",11.947006
-73.41919,40.74529,"pm25",7.566667
-80.316442,40.747796,"pm25",9.9638675
-84.0539,40.770944,"pm25",10.1
-74.031718,40.772793,"pm25",10.469231
-124.1775,40.776944,"pm25",10.66087
-111.931,40.78422,"pm25",11.30078775
-81.394186,40.786878,"pm25",12.0017255
-74.676301,40.787628,"pm25",6.99569
-73.93432,40.7997,"pm25",8.641402
-81.373008,40.800729,"pm25",10.663559
-74.483433,40.801211,"pm25",8.465574
-124.1621,40.80178,"pm25",7.397701
-77.877028,40.811389,"pm25",8.696218
-96.68302,40.81259,"pm25",8.001346
-79.56475,40.814183,"pm25",10.812865
-73.902,40.81618,"pm25",8.959836
-73.973314,40.852256,"pm25",8.7975
-73.87809,40.8679,"pm25",9.136667
-111.884467,40.902967,"pm25",9.754867
-74.168092,40.918381,"pm25",8.818852
-75.067815,40.92458,"pm25",7.893694
-98.364967,40.942099,"pm25",7.622807
-95.044951,40.969112,"pm25",8.233051
-81.9239,41.0604,"pm25",9.170874
-81.468956,41.063526,"pm25",10.6542875
-75.32328,41.08306,"pm25",9.423977
-81.541611,41.087956,"pm25",9.908403
-85.101816,41.094965,"pm25",9.7429808
-80.658516,41.095938,"pm25",9.652294
-80.645062,41.111126,"pm25",10.7375
-73.336667,41.118333,"pm25",7.711475
-95.956103,41.133294,"pm25",10.982026
-81.2352,41.1644,"pm25",9.09011
-85.629292,41.169646,"pm25",10.2532015
-73.194722,41.170833,"pm25",8.651667
-96.056686,41.197847,"pm25",8.616216
-111.975524,41.206321,"pm25",10.7599146666667
-80.484779,41.215014,"pm25",10.5717125
-88.190967,41.221537,"pm25",9.450602
-80.801914,41.231167,"pm25",9.748696
-95.973142,41.247486,"pm25",9.030547
-95.896124,41.264171,"pm25",9.6838095
-72.902871,41.3014,"pm25",8.839599
-111.987871,41.303614,"pm25",10.630769
-72.916944,41.310833,"pm25",8.552066
-81.818667,41.39629,"pm25",9.070435
-73.443056,41.399167,"pm25",7.84918
-91.067957,41.400968,"pm25",10.651879
-91.0616,41.4069,"pm25",11.133051
-91.062605,41.414388,"pm25",10.133058
-91.070975,41.419429,"pm25",9.930508
-75.623056,41.442778,"pm25",9.138323
-81.662419,41.446682,"pm25",11.373109
-82.114261,41.463071,"pm25",8.96672
-81.656792,41.471782,"pm25",11.222321
-81.682383,41.477011,"pm25",12.3127155
-81.678449,41.492117,"pm25",12.077686
-112.018863,41.492707,"pm25",9.958929
-71.423705,41.49511,"pm25",5.163663
-74.00885,41.49916,"pm25",7.077876
-90.624044,41.512077,"pm25",10.418333
-90.51735,41.514727,"pm25",9.492222
-90.618755,41.517772,"pm25",10.010671
-72.076667,41.524167,"pm25",7.51
-88.116474,41.526885,"pm25",10.105
-90.587611,41.530011,"pm25",9.7695625
-90.600115,41.550005,"pm25",9.832759
-73.043611,41.550556,"pm25",8.404959
-96.146175,41.551211,"pm25",8.24569
-81.575256,41.55523,"pm25",9.504464
-87.405905,41.573239,"pm25",12.221311
-87.474486,41.585496,"pm25",11.17452425
-87.342991,41.598505,"pm25",11.204473
-93.643118,41.603159,"pm25",8.968343
-93.7479,41.603517,"pm25",8.906723
-87.304729,41.60668,"pm25",11.4746155
-71.72,41.615237,"pm25",5.9182965
-87.199248,41.617558,"pm25",10.0709743333333
-83.64225,41.620633,"pm25",9.579661
-87.440843,41.636127,"pm25",10.371429
-83.54625,41.644067,"pm25",9.886572
-85.968372,41.656905,"pm25",12.14709525
-91.503478,41.657232,"pm25",9.040979
-87.696467,41.662109,"pm25",10.955172
-83.478333,41.662567,"pm25",9.499174
-87.732457,41.670992,"pm25",10.113636
-71.169235,41.685707,"pm25",6.837931
-87.539315,41.687165,"pm25",11.0826005
-86.214683,41.696692,"pm25",11.4775192
-86.891216,41.707212,"pm25",9.284615
-81.242156,41.726811,"pm25",9.063823
-122.633579,41.726892,"pm25",7.931579
-111.8375,41.731111,"pm25",11.8713795
-72.634444,41.7425,"pm25",8.065289
-87.713488,41.7514,"pm25",9.901389
-83.471944,41.763889,"pm25",9.031746
-88.152534,41.771071,"pm25",10.281
-87.805377,41.782766,"pm25",11.0463675
-88.329374,41.784717,"pm25",9.645098
-72.631667,41.784722,"pm25",7.66482
-87.831945,41.801167,"pm25",11.446872
-71.415105,41.807776,"pm25",7.815996
-73.297257,41.821342,"pm25",5.197458
-90.211982,41.823283,"pm25",10.685387
-71.36077,41.841573,"pm25",7.640783
-87.748902,41.864426,"pm25",10.418919
-71.379971,41.874668,"pm25",8.442105
-90.177574,41.874999,"pm25",9.466568
-103.656561,41.876853,"pm25",5.079775
-87.722723,41.912862,"pm25",10.973333
-83.34573,41.923582,"pm25",8.594118
-87.876265,41.965193,"pm25",11.0452325
-87.749928,41.965485,"pm25",11.368248
-91.68766,41.97677,"pm25",9.6713415
-83.946559,41.995568,"pm25",7.938333
-111.809167,42.013333,"pm25",10.2792835
-88.280015,42.050403,"pm25",9.268687
-87.863225,42.060285,"pm25",9.886441
-71.012129,42.065106,"pm25",6.33
-71.014739,42.081936,"pm25",6.614575
-77.20978,42.09142,"pm25",5.78
-72.597133,42.105792,"pm25",7.564407
-72.590803,42.108992,"pm25",7.930328
-87.799227,42.139996,"pm25",8.910468
-80.038611,42.14175,"pm25",12.215759
-83.153905,42.187289,"pm25",8.037168
-120.353969,42.189215,"pm25",14.667769
-121.731369,42.190296,"pm25",12.2254696666667
-72.555112,42.19438,"pm25",6.829113
-86.309694,42.19779,"pm25",7.963333
-88.242207,42.221442,"pm25",9.775
-83.2082,42.22862,"pm25",9.491667
-83.599602,42.240565,"pm25",8.9159115
-71.798375,42.260102,"pm25",6.676364
-89.092767,42.263081,"pm25",9.306154
-71.794322,42.263955,"pm25",7.196694
-85.54189,42.278067,"pm25",8.4609635
-79.58961,42.29071,"pm25",4.4875
-83.10653,42.302786,"pm25",10.108264
-83.148754,42.306674,"pm25",10.8888455
-122.87923,42.31411,"pm25",13.7347431666667
-83.068473,42.323341,"pm25",10.0741045
-71.056061,42.325186,"pm25",7.822581
-71.0826,42.3295,"pm25",7.345763
-83.109563,42.335008,"pm25",10.154545
-71.097163,42.348873,"pm25",7.95812
-83.096033,42.357808,"pm25",8.863717
-71.0543,42.3631,"pm25",8.7236555
-71.061741,42.372122,"pm25",7.773684
-83.426263,42.423063,"pm25",8.63913
-83.000138,42.43084,"pm25",8.668103
-123.348466,42.434139,"pm25",11.625492
-73.254108,42.448009,"pm25",7.418182
-83.183199,42.463063,"pm25",8.385833
-70.970816,42.474642,"pm25",6.206723
-79.31881,42.49963,"pm25",7.422078
-92.316017,42.501543,"pm25",9.238525
-96.40021,42.522355,"pm25",9.23
-91.538493,42.600834,"pm25",8.943966
-73.75464,42.64225,"pm25",6.98125
-73.75733,42.68075,"pm25",6.427184
-71.164413,42.698215,"pm25",6.72541
-82.793463,42.731394,"pm25",7.947541
-84.534633,42.738618,"pm25",7.60531
-96.707208,42.751518,"pm25",8.842778
-71.444583,42.762056,"pm25",7.464407
-86.148577,42.767786,"pm25",7.815966
-71.10229,42.770837,"pm25",6.304274
-96.747325,42.850975,"pm25",10.452198
-71.878389,42.86175,"pm25",5.1298285
-71.380172,42.862536,"pm25",7.24156533333333
-78.809526,42.876907,"pm25",8.07069
-73.24984,42.88759,"pm25",5.996581
-85.852734,42.894451,"pm25",8.086667
-72.272389,42.930472,"pm25",8.1361665
-82.456229,42.953336,"pm25",8.440164
-85.679117,42.956117,"pm25",8.982645
-112.455,42.978333,"pm25",7.2235965
-85.671339,42.984173,"pm25",8.5866825
-78.77153,42.99328,"pm25",7.332353
-83.670159,43.047224,"pm25",7.480172
-76.05921,43.05235,"pm25",6.401754
-70.748,43.075333,"pm25",7.19688866666667
-79.00106,43.08218,"pm25",8.204348
-94.693518,43.123704,"pm25",8.009244
-71.458306,43.13244,"pm25",7.36374833333333
-77.54817,43.14618,"pm25",7.195726
-86.23858,43.233061,"pm25",8.459091
-96.726435,43.544289,"pm25",8.587395
-96.700769,43.54792,"pm25",8.8028115
-103.4839,43.5578,"pm25",3.045125
-71.496361,43.566111,"pm25",5.23
-83.890721,43.571391,"pm25",7.490351
-116.562676,43.58031,"pm25",12.812046
-119.04872,43.58925,"pm25",9.810924
-116.347853,43.600699,"pm25",12.6456374
-72.982778,43.608056,"pm25",7.846253
-72.309583,43.629611,"pm25",6.303414
-70.268965,43.660246,"pm25",8.12797166666667
-70.256178,43.677994,"pm25",8.338462
-122.480487,43.744352,"pm25",9.691667
-101.941218,43.74561,"pm25",5.382319
-123.053487,43.799501,"pm25",7.608333
-92.450366,43.996908,"pm25",8.0466925
-123.083737,44.026312,"pm25",7.867015
-123.017704,44.046696,"pm25",6.391803
-123.141352,44.067224,"pm25",8.278689
-103.22824,44.078352,"pm25",6.09322
-103.273777,44.087397,"pm25",7.868182
-70.214219,44.089406,"pm25",7.796937
-120.844773,44.299787,"pm25",10.993443
-86.242649,44.307,"pm25",6.416514
-96.80071,44.310283,"pm25",8.217355
-84.891865,44.310555,"pm25",5.476033
-69.786717,44.312319,"pm25",6.9638385
-68.2609,44.37705,"pm25",5.2857145
-73.8589,44.39308,"pm25",4.344068
-95.81789,44.4438,"pm25",7.338418
-73.2106,44.4762,"pm25",6.512644
-73.214444,44.480278,"pm25",6.173097
-72.86884,44.52839,"pm25",4.654808
-70.546319,44.551419,"pm25",8.25942
-93.23725,44.73846,"pm25",7.882046
-93.512534,44.791437,"pm25",8.596694
-68.769675,44.79886,"pm25",6.068874
-97.128802,44.89965,"pm25",9.698235
-93.34315,44.94805,"pm25",8.922314
-93.09827,44.95072,"pm25",10.2
-93.25821,44.95366,"pm25",7.7166
-93.03587,44.95939,"pm25",7.773556
-93.254759,44.965242,"pm25",7.521348
-93.276699,45.012102,"pm25",6.945352
-92.77525,45.02124,"pm25",8.15571
-92.78336,45.02862,"pm25",8.430571
-93.207615,45.13768,"pm25",7.745513
-113.890285,45.181897,"pm25",11.85016
-93.66921,45.20916,"pm25",7.381638
-106.48982,45.366151,"pm25",3.90230133333333
-105.370283,45.440295,"pm25",5.00891566666667
-98.486111,45.4625,"pm25",7.321488
-122.602877,45.496641,"pm25",8.6375
-122.972398,45.528501,"pm25",9.269748
-94.13345,45.549839,"pm25",6.461383
-118.823033,45.652231,"pm25",8.291379
-112.501247,46.002602,"pm25",9.82746916666667
-114.158889,46.243621,"pm25",9.003639
-94.1303,46.39674,"pm25",3.99916
-84.364167,46.493611,"pm25",6.16794466666667
-112.013089,46.658762,"pm25",7.243064
-68.016195,46.682299,"pm25",5.677143
-68.038929,46.69838,"pm25",4.604
-92.165998,46.743657,"pm25",6.1829725
-92.08936,46.81826,"pm25",5.667639
-100.76821,46.825425,"pm25",6.249232
-114.021499,46.842181,"pm25",8.190782
-111.987164,46.8505,"pm25",3.95429916666667
-95.846272,46.851811,"pm25",6.12226
-103.37853,46.8943,"pm25",4.64918
-96.85535,46.933754,"pm25",6.7993125
-114.224273,47.012907,"pm25",9.55634233333333
-109.455315,47.048537,"pm25",3.60086266666667
-101.428056,47.185833,"pm25",4.973611
-101.766944,47.298611,"pm25",6.13762
-102.5273,47.3132,"pm25",4.365429
-116.57028,47.316667,"pm25",12.033333
-68.321106,47.355332,"pm25",7.554128
-92.536305,47.523355,"pm25",7.697093
-116.236667,47.536389,"pm25",13.126839
-103.2995,47.5812,"pm25",3.599722
-104.485552,47.803392,"pm25",7.03051066666667
-91.495574,47.948622,"pm25",4.497846
-103.63951,48.15278,"pm25",9.604457
-107.862471,48.317507,"pm25",3.55340233333333
-114.189272,48.363694,"pm25",8.389696
-115.553309,48.391545,"pm25",10.8432376666667
-102.4018,48.64193,"pm25",5.724581
-134.567237,58.388497,"pm25",5.966472
-151.0693,60.489167,"pm25",1.366857
-149.824602,61.205861,"pm25",4.887977
-149.569707,61.3267,"pm25",5.038663
-149.031655,61.534163,"pm25",5.932416
-149.455255,61.598796,"pm25",4.043768
-149.10622,61.598898,"pm25",3.140073
-147.347208,64.752336,"pm25",17.6
-147.310297,64.762973,"pm25",28.853061
-147.722461,64.840672,"pm25",12.05862125
-147.727413,64.84569,"pm25",10.448042
